from_id,to_id,rank,gender,field
42,63,Full,F,business
42,69,Assoc,F,business
42,69,Full,M,business
42,70,Asst,M,business
42,82,Full,M,business
42,82,Full,M,business
42,82,Full,M,computer_science
42,84,Full,M,business
42,84,Assoc,M,history
42,92,Assoc,M,business
42,93,Assoc,M,computer_science
42,97,Full,M,business
42,108,Assoc,F,business
42,108,Full,M,business
42,109,Full,M,business
42,120,Asst,F,business
42,120,Assoc,M,business
42,124,Full,M,business
42,143,Assoc,M,business
42,143,Full,M,business
42,146,Asst,F,business
42,157,Assoc,M,business
42,157,Full,M,business
42,159,Asst,F,business
42,159,Asst,F,business
42,159,Full,M,business
42,161,Assoc,M,business
42,161,Assoc,M,business
42,161,Assoc,M,business
42,163,Assoc,M,business
42,168,Asst,M,computer_science
42,183,Asst,M,business
42,183,Asst,M,business
42,197,Assoc,M,history
42,198,Full,M,business
42,199,Full,M,business
42,211,Full,M,computer_science
42,212,Assoc,M,business
42,212,Assoc,M,business
42,212,Full,M,business
42,217,Asst,M,computer_science
42,231,Full,M,computer_science
42,234,Assoc,M,business
42,234,Full,F,business
43,9,Full,M,business
43,43,Asst,F,business
43,43,Assoc,F,history
43,96,Assoc,M,business
43,96,Full,M,business
43,96,Full,M,business
43,203,Full,M,business
44,4,Assoc,M,computer_science
44,26,Assoc,M,computer_science
44,26,Assoc,F,computer_science
44,47,Assoc,M,computer_science
44,53,Assoc,M,computer_science
44,77,Full,M,computer_science
44,78,Assoc,M,computer_science
44,82,Full,M,computer_science
44,97,Assoc,M,computer_science
44,127,Assoc,M,computer_science
44,166,Asst,M,computer_science
44,169,Assoc,F,computer_science
44,198,Full,M,computer_science
44,208,Assoc,F,computer_science
45,3,Asst,M,history
45,4,Full,F,business
45,8,Full,M,business
45,14,Full,M,history
45,41,Asst,F,history
45,44,Asst,M,history
45,45,Assoc,M,history
45,46,Asst,F,business
45,46,Assoc,F,history
45,55,Full,M,history
45,72,Assoc,M,history
45,87,Asst,M,history
45,103,Assoc,M,history
45,103,Assoc,F,history
45,106,Full,M,history
45,117,Asst,F,business
45,126,Full,M,history
45,132,Full,M,history
45,153,Asst,M,history
45,154,Full,M,history
45,167,Asst,F,history
45,188,Asst,M,history
45,202,Asst,F,business
46,4,Assoc,F,history
46,8,Full,M,business
46,19,Asst,F,computer_science
46,37,Asst,M,history
46,44,Full,M,computer_science
46,44,Asst,F,history
46,44,Full,M,history
46,45,Full,M,business
46,45,Assoc,M,history
46,46,Asst,F,business
46,46,Assoc,M,business
46,46,Assoc,M,business
46,46,Assoc,M,business
46,46,Full,M,business
46,46,Full,M,business
46,46,Full,M,business
46,46,Full,M,business
46,46,Full,F,business
46,46,Full,M,business
46,46,Assoc,M,computer_science
46,46,Full,F,computer_science
46,46,Asst,M,history
46,46,Full,F,history
46,51,Assoc,M,business
46,51,Full,M,business
46,51,Full,M,business
46,52,Assoc,F,business
46,52,Assoc,F,business
46,52,Assoc,M,business
46,52,Assoc,M,business
46,52,Assoc,F,business
46,52,Full,M,business
46,54,Assoc,M,history
46,77,Full,M,computer_science
46,81,Full,M,business
46,90,Full,M,business
46,100,Asst,M,business
46,107,Asst,F,business
46,107,Assoc,M,computer_science
46,111,Full,M,business
46,115,Full,F,history
46,116,Full,M,business
46,124,Full,F,history
46,131,Full,M,business
46,146,Asst,M,computer_science
46,153,Asst,M,business
46,163,Asst,F,business
46,169,Full,M,computer_science
46,180,Assoc,F,business
46,182,Asst,F,business
46,227,Full,M,business
46,233,Full,M,business
46,233,Assoc,M,computer_science
46,240,Assoc,M,computer_science
47,5,Asst,M,history
47,72,Asst,M,history
48,4,Assoc,M,computer_science
48,5,Full,M,business
48,8,Full,F,business
48,9,Asst,M,business
48,9,Asst,M,business
48,10,Assoc,M,computer_science
48,17,Asst,F,business
48,17,Full,M,business
48,17,Assoc,M,computer_science
48,17,Assoc,F,computer_science
48,25,Asst,M,computer_science
48,36,Asst,F,business
48,36,Asst,F,computer_science
48,38,Assoc,F,business
48,38,Assoc,M,business
48,41,Asst,M,computer_science
48,44,Full,M,computer_science
48,45,Asst,M,business
48,47,Asst,M,computer_science
48,48,Full,M,business
48,48,Full,M,business
48,48,Full,M,business
48,48,Assoc,M,computer_science
48,48,Assoc,F,computer_science
48,48,Assoc,M,computer_science
48,48,Assoc,F,computer_science
48,48,Full,M,computer_science
48,48,Full,F,computer_science
48,53,Assoc,M,computer_science
48,55,Assoc,F,computer_science
48,63,Assoc,M,computer_science
48,70,Asst,M,business
48,77,Assoc,M,computer_science
48,81,Asst,M,business
48,82,Full,M,business
48,82,Assoc,M,computer_science
48,82,Full,F,computer_science
48,82,Full,M,computer_science
48,87,Asst,M,business
48,87,Assoc,M,computer_science
48,87,Assoc,M,computer_science
48,92,Assoc,M,business
48,92,Full,M,business
48,95,Asst,M,computer_science
48,95,Asst,M,computer_science
48,95,Assoc,M,computer_science
48,95,Assoc,M,computer_science
48,97,Assoc,M,business
48,97,Asst,M,computer_science
48,97,Full,M,computer_science
48,100,Assoc,F,business
48,103,Full,M,business
48,103,Full,M,computer_science
48,105,Full,M,computer_science
48,106,Assoc,M,computer_science
48,109,Asst,M,business
48,109,Full,M,computer_science
48,113,Full,M,computer_science
48,121,Full,M,computer_science
48,125,Asst,M,computer_science
48,125,Asst,M,computer_science
48,125,Full,F,computer_science
48,132,Assoc,M,computer_science
48,136,Assoc,M,computer_science
48,138,Full,M,computer_science
48,143,Full,M,business
48,143,Assoc,M,computer_science
48,144,Full,M,computer_science
48,144,Full,F,computer_science
48,152,Full,M,business
48,152,Full,M,business
48,153,Full,M,business
48,157,Assoc,F,business
48,157,Assoc,M,computer_science
48,160,Full,F,business
48,161,Assoc,F,computer_science
48,161,Assoc,M,computer_science
48,161,Full,F,computer_science
48,161,Full,M,computer_science
48,162,Full,M,business
48,163,Asst,F,business
48,163,Asst,M,computer_science
48,163,Asst,M,computer_science
48,166,Assoc,F,computer_science
48,167,Assoc,F,business
48,167,Full,M,business
48,169,Asst,M,business
48,169,Asst,F,business
48,169,Assoc,M,computer_science
48,172,Assoc,M,computer_science
48,175,Asst,M,business
48,175,Assoc,M,business
48,175,Full,M,computer_science
48,176,Asst,M,business
48,180,Assoc,M,business
48,180,Full,M,business
48,186,Asst,F,business
48,186,Asst,M,business
48,188,Asst,M,computer_science
48,195,Asst,F,business
48,195,Asst,M,computer_science
48,196,Assoc,M,computer_science
48,198,Asst,F,business
48,198,Asst,M,computer_science
48,198,Assoc,M,computer_science
48,206,Asst,M,business
48,208,Asst,F,business
48,209,Asst,M,computer_science
48,212,Asst,F,business
48,212,Full,M,business
48,212,Full,M,computer_science
48,213,Asst,M,computer_science
48,219,Assoc,M,computer_science
48,221,Asst,M,computer_science
48,223,Asst,M,business
48,223,Asst,M,business
48,223,Assoc,M,business
48,223,Full,M,business
48,223,Full,M,business
48,224,Asst,M,computer_science
48,225,Assoc,M,computer_science
48,227,Assoc,M,business
48,233,Full,M,business
48,233,Asst,M,computer_science
48,233,Assoc,M,computer_science
48,233,Assoc,M,computer_science
48,241,Asst,M,computer_science
49,49,Assoc,M,history
49,49,Full,M,history
49,49,Full,M,history
50,3,Asst,F,history
50,3,Assoc,M,history
50,3,Full,M,history
50,3,Full,M,history
50,4,Assoc,F,business
50,4,Full,M,business
50,4,Assoc,M,computer_science
50,4,Full,M,history
50,4,Full,F,history
50,5,Asst,F,history
50,6,Assoc,M,business
50,6,Assoc,F,business
50,6,Assoc,M,business
50,6,Assoc,M,business
50,6,Assoc,F,business
50,6,Full,M,business
50,6,Full,M,business
50,6,Full,M,business
50,6,Full,M,business
50,6,Full,F,business
50,6,Full,M,business
50,8,Asst,F,business
50,8,Assoc,F,business
50,8,Assoc,M,business
50,8,Assoc,F,business
50,8,Assoc,F,business
50,8,Assoc,M,business
50,8,Full,M,business
50,8,Full,M,business
50,8,Full,F,business
50,8,Full,M,business
50,8,Full,F,business
50,9,Assoc,F,business
50,9,Assoc,M,business
50,9,Full,F,business
50,9,Asst,M,history
50,9,Assoc,M,history
50,9,Assoc,M,history
50,9,Full,M,history
50,9,Full,F,history
50,10,Asst,M,business
50,10,Asst,M,business
50,10,Asst,M,business
50,10,Asst,M,business
50,10,Assoc,F,business
50,10,Full,M,business
50,10,Full,M,business
50,10,Full,M,business
50,10,Full,M,business
50,10,Full,M,business
50,10,Full,M,business
50,10,Full,M,business
50,10,Full,M,business
50,10,Full,M,computer_science
50,10,Assoc,M,history
50,10,Full,F,history
50,10,Full,M,history
50,10,Full,M,history
50,11,Asst,M,history
50,12,Asst,F,history
50,12,Assoc,M,history
50,12,Full,M,history
50,13,Full,M,business
50,14,Asst,M,history
50,14,Asst,M,history
50,14,Assoc,F,history
50,14,Assoc,M,history
50,14,Assoc,M,history
50,14,Full,F,history
50,14,Full,F,history
50,17,Asst,M,business
50,17,Asst,F,business
50,17,Assoc,M,computer_science
50,17,Full,F,computer_science
50,17,Full,M,computer_science
50,17,Full,M,computer_science
50,17,Asst,M,history
50,17,Full,F,history
50,18,Asst,M,business
50,18,Full,F,business
50,18,Full,M,business
50,19,Asst,F,history
50,19,Assoc,M,history
50,19,Full,M,history
50,20,Full,F,business
50,20,Full,M,business
50,24,Full,M,business
50,24,Asst,M,history
50,24,Asst,M,history
50,24,Assoc,M,history
50,24,Assoc,M,history
50,24,Assoc,M,history
50,24,Assoc,M,history
50,24,Assoc,M,history
50,27,Asst,F,business
50,27,Asst,F,business
50,27,Asst,M,business
50,27,Assoc,M,business
50,27,Assoc,M,business
50,27,Assoc,M,business
50,27,Full,M,business
50,27,Full,M,business
50,27,Full,M,business
50,27,Full,M,business
50,27,Full,M,business
50,27,Full,M,business
50,27,Full,F,business
50,27,Assoc,M,computer_science
50,27,Full,M,computer_science
50,27,Asst,F,history
50,27,Assoc,M,history
50,27,Assoc,M,history
50,27,Full,M,history
50,27,Full,F,history
50,27,Full,M,history
50,27,Full,M,history
50,27,Full,M,history
50,27,Full,M,history
50,27,Full,M,history
50,27,Full,M,history
50,27,Full,M,history
50,27,Full,F,history
50,27,Full,M,history
50,27,Full,M,history
50,27,Full,M,history
50,29,Assoc,M,business
50,29,Full,M,computer_science
50,29,Full,F,computer_science
50,29,Assoc,F,history
50,29,Assoc,M,history
50,29,Full,M,history
50,29,Full,M,history
50,29,Full,M,history
50,30,Full,M,business
50,30,Full,M,business
50,30,Full,M,business
50,31,Assoc,M,history
50,31,Assoc,M,history
50,31,Full,F,history
50,31,Full,M,history
50,31,Full,M,history
50,31,Full,M,history
50,31,Full,M,history
50,31,Full,M,history
50,31,Full,F,history
50,33,Asst,M,business
50,33,Asst,M,business
50,33,Assoc,F,business
50,33,Full,M,business
50,33,Full,M,business
50,33,Full,M,business
50,33,Full,M,computer_science
50,34,Assoc,M,business
50,34,Assoc,M,business
50,34,Assoc,M,computer_science
50,35,Asst,M,history
50,35,Assoc,F,history
50,36,Asst,F,computer_science
50,37,Full,M,business
50,37,Full,M,computer_science
50,37,Full,M,computer_science
50,37,Full,F,history
50,37,Full,M,history
50,38,Asst,F,business
50,38,Assoc,M,business
50,38,Assoc,M,history
50,42,Assoc,M,history
50,42,Full,M,history
50,43,Asst,F,history
50,44,Full,F,history
50,45,Asst,F,history
50,45,Assoc,F,history
50,45,Assoc,M,history
50,45,Assoc,M,history
50,45,Full,M,history
50,45,Full,F,history
50,45,Full,M,history
50,46,Full,M,business
50,46,Full,M,business
50,46,Assoc,F,history
50,46,Assoc,M,history
50,48,Assoc,F,computer_science
50,50,Asst,M,business
50,50,Asst,M,business
50,50,Asst,F,business
50,50,Asst,F,business
50,50,Asst,M,business
50,50,Asst,M,business
50,50,Asst,M,business
50,50,Asst,M,business
50,50,Assoc,F,business
50,50,Assoc,M,business
50,50,Assoc,M,business
50,50,Assoc,M,business
50,50,Assoc,M,business
50,50,Assoc,M,business
50,50,Assoc,M,business
50,50,Assoc,M,business
50,50,Assoc,M,business
50,50,Assoc,F,business
50,50,Assoc,M,business
50,50,Assoc,M,business
50,50,Full,M,business
50,50,Full,M,business
50,50,Full,F,business
50,50,Full,M,business
50,50,Full,M,business
50,50,Full,M,business
50,50,Full,M,business
50,50,Full,F,business
50,50,Full,M,business
50,50,Full,M,business
50,50,Full,M,business
50,50,Full,M,business
50,50,Full,M,business
50,50,Full,M,business
50,50,Full,M,business
50,50,Full,M,business
50,50,Full,M,business
50,50,Full,F,business
50,50,Full,F,business
50,50,Full,M,business
50,50,Full,M,business
50,50,Full,M,business
50,50,Full,M,business
50,50,Full,M,business
50,50,Full,M,business
50,50,Full,F,business
50,50,Full,M,business
50,50,Full,M,business
50,50,Full,M,business
50,50,Full,M,business
50,50,Full,M,business
50,50,Full,M,business
50,50,Full,M,business
50,50,Full,M,business
50,50,Full,M,business
50,50,Full,F,business
50,50,Full,M,business
50,50,Full,M,business
50,50,Full,M,business
50,50,Full,M,business
50,50,Full,M,computer_science
50,50,Full,M,computer_science
50,50,Assoc,F,history
50,50,Full,F,history
50,50,Full,F,history
50,50,Full,M,history
50,50,Full,M,history
50,50,Full,M,history
50,50,Full,M,history
50,50,Full,M,history
50,50,Full,F,history
50,52,Assoc,M,business
50,55,Asst,F,computer_science
50,55,Asst,M,history
50,55,Asst,F,history
50,57,Full,M,history
50,57,Full,M,history
50,58,Asst,M,history
50,58,Full,F,history
50,63,Full,M,computer_science
50,64,Assoc,F,history
50,64,Full,M,history
50,69,Full,M,business
50,69,Full,M,business
50,69,Assoc,F,history
50,69,Full,F,history
50,70,Assoc,M,business
50,70,Asst,F,history
50,70,Assoc,F,history
50,72,Full,M,history
50,75,Asst,M,business
50,75,Asst,M,business
50,75,Asst,F,business
50,75,Assoc,F,business
50,75,Assoc,M,business
50,75,Full,M,business
50,75,Full,M,business
50,75,Full,M,business
50,75,Full,M,business
50,75,Full,M,business
50,75,Full,M,business
50,75,Full,M,business
50,75,Full,M,computer_science
50,75,Full,M,computer_science
50,75,Full,M,computer_science
50,75,Asst,M,history
50,75,Asst,M,history
50,75,Full,M,history
50,75,Full,M,history
50,75,Full,F,history
50,75,Full,F,history
50,75,Full,F,history
50,78,Assoc,M,computer_science
50,81,Asst,F,business
50,81,Asst,F,business
50,81,Asst,M,business
50,81,Asst,M,business
50,81,Asst,M,business
50,81,Assoc,M,business
50,81,Full,M,business
50,81,Full,M,business
50,81,Full,M,business
50,81,Full,M,business
50,81,Full,M,business
50,81,Full,M,business
50,81,Full,M,business
50,81,Full,M,business
50,81,Full,M,business
50,81,Full,M,computer_science
50,81,Full,M,computer_science
50,81,Full,F,history
50,82,Full,M,business
50,84,Assoc,F,business
50,84,Assoc,M,business
50,84,Full,M,business
50,84,Full,M,business
50,84,Full,M,business
50,84,Full,M,business
50,84,Full,M,business
50,84,Full,M,business
50,84,Asst,M,computer_science
50,84,Assoc,M,computer_science
50,84,Full,M,computer_science
50,84,Assoc,F,history
50,87,Asst,M,business
50,87,Asst,M,business
50,87,Asst,M,business
50,87,Asst,F,business
50,87,Asst,M,business
50,87,Asst,M,business
50,87,Assoc,M,business
50,87,Full,M,business
50,87,Full,F,business
50,87,Asst,M,history
50,87,Asst,F,history
50,87,Assoc,M,history
50,87,Assoc,M,history
50,87,Assoc,M,history
50,87,Assoc,M,history
50,87,Full,M,history
50,87,Full,M,history
50,90,Asst,M,business
50,90,Assoc,F,history
50,90,Full,M,history
50,91,Asst,M,history
50,92,Assoc,F,history
50,96,Assoc,M,business
50,97,Full,M,business
50,97,Assoc,F,history
50,97,Full,F,history
50,97,Full,M,history
50,98,Asst,F,business
50,101,Full,F,history
50,102,Full,M,computer_science
50,102,Asst,M,history
50,102,Asst,F,history
50,102,Asst,F,history
50,102,Asst,M,history
50,102,Full,M,history
50,102,Full,M,history
50,102,Full,F,history
50,102,Full,M,history
50,105,Full,M,computer_science
50,106,Full,M,business
50,106,Asst,F,history
50,106,Full,M,history
50,106,Full,M,history
50,109,Asst,M,business
50,109,Full,M,business
50,109,Full,M,business
50,109,Asst,M,computer_science
50,109,Full,M,computer_science
50,109,Asst,M,history
50,109,Assoc,M,history
50,109,Full,F,history
50,109,Full,M,history
50,110,Assoc,M,history
50,110,Full,M,history
50,111,Assoc,F,history
50,111,Full,M,history
50,112,Assoc,M,business
50,113,Asst,F,computer_science
50,116,Full,M,business
50,117,Asst,M,business
50,117,Asst,F,business
50,117,Asst,M,business
50,117,Asst,M,business
50,117,Assoc,M,business
50,117,Assoc,M,business
50,117,Full,M,business
50,117,Full,M,business
50,117,Full,F,business
50,117,Assoc,M,computer_science
50,117,Full,M,computer_science
50,117,Asst,F,history
50,117,Asst,M,history
50,117,Asst,M,history
50,117,Full,M,history
50,117,Full,F,history
50,117,Full,M,history
50,117,Full,M,history
50,117,Full,M,history
50,117,Full,M,history
50,117,Full,F,history
50,118,Full,M,history
50,119,Full,M,history
50,120,Asst,M,computer_science
50,120,Assoc,M,history
50,120,Assoc,F,history
50,121,Assoc,M,computer_science
50,121,Assoc,M,computer_science
50,121,Asst,M,history
50,121,Assoc,F,history
50,121,Full,M,history
50,124,Asst,M,business
50,124,Asst,F,business
50,124,Assoc,M,business
50,124,Full,M,business
50,124,Full,M,business
50,124,Asst,F,history
50,124,Assoc,F,history
50,124,Full,M,history
50,125,Asst,M,history
50,125,Asst,F,history
50,130,Assoc,M,computer_science
50,130,Asst,M,history
50,130,Asst,F,history
50,130,Full,F,history
50,130,Full,M,history
50,130,Full,M,history
50,130,Full,M,history
50,130,Full,M,history
50,132,Asst,M,business
50,132,Assoc,F,business
50,132,Assoc,M,business
50,132,Assoc,M,business
50,132,Full,M,business
50,132,Full,M,business
50,132,Full,M,business
50,132,Full,M,business
50,132,Full,M,computer_science
50,132,Full,M,computer_science
50,132,Asst,F,history
50,132,Asst,M,history
50,132,Assoc,F,history
50,132,Assoc,M,history
50,132,Full,F,history
50,132,Full,M,history
50,132,Full,M,history
50,132,Full,F,history
50,132,Full,F,history
50,132,Full,M,history
50,133,Full,F,business
50,133,Full,M,computer_science
50,133,Assoc,M,history
50,134,Full,M,business
50,134,Full,M,history
50,135,Asst,M,business
50,135,Asst,M,business
50,135,Assoc,F,business
50,135,Full,M,business
50,135,Full,M,business
50,135,Full,M,business
50,135,Full,F,business
50,135,Full,M,business
50,135,Full,M,computer_science
50,135,Full,M,history
50,135,Full,M,history
50,135,Full,M,history
50,135,Full,M,history
50,136,Full,M,history
50,136,Full,M,history
50,137,Asst,M,history
50,137,Assoc,M,history
50,137,Full,F,history
50,137,Full,M,history
50,137,Full,M,history
50,138,Full,F,history
50,139,Asst,F,history
50,145,Full,M,business
50,152,Asst,M,business
50,152,Asst,M,business
50,152,Asst,M,business
50,152,Asst,M,business
50,152,Asst,M,business
50,152,Asst,F,business
50,152,Assoc,M,business
50,152,Assoc,M,business
50,152,Assoc,M,business
50,152,Assoc,F,business
50,152,Full,F,business
50,152,Full,M,business
50,152,Full,M,business
50,152,Full,M,business
50,152,Full,M,business
50,152,Full,M,business
50,152,Full,M,business
50,152,Asst,M,history
50,152,Assoc,M,history
50,152,Full,M,history
50,152,Full,M,history
50,152,Full,M,history
50,153,Asst,M,history
50,153,Assoc,M,history
50,154,Assoc,M,business
50,154,Asst,M,history
50,154,Full,M,history
50,154,Full,F,history
50,157,Full,M,computer_science
50,157,Full,M,history
50,157,Full,F,history
50,158,Full,M,history
50,158,Full,M,history
50,158,Full,M,history
50,160,Assoc,F,computer_science
50,160,Full,M,history
50,161,Full,M,history
50,162,Full,M,history
50,163,Asst,M,business
50,163,Full,F,history
50,165,Full,M,computer_science
50,165,Assoc,F,history
50,165,Full,M,history
50,165,Full,F,history
50,166,Asst,M,business
50,166,Assoc,F,business
50,166,Full,M,business
50,166,Full,M,business
50,166,Full,M,computer_science
50,166,Asst,M,history
50,166,Asst,M,history
50,166,Assoc,F,history
50,166,Full,M,history
50,166,Full,M,history
50,167,Full,M,history
50,168,Asst,F,history
50,168,Assoc,M,history
50,168,Full,M,history
50,169,Asst,F,history
50,172,Full,M,computer_science
50,172,Full,M,history
50,175,Full,M,business
50,175,Full,M,business
50,175,Full,M,business
50,175,Full,M,business
50,175,Full,M,business
50,175,Full,M,computer_science
50,175,Full,M,computer_science
50,175,Full,M,computer_science
50,175,Asst,M,history
50,175,Assoc,M,history
50,175,Assoc,F,history
50,175,Assoc,M,history
50,176,Asst,M,history
50,176,Full,M,history
50,177,Full,M,computer_science
50,177,Full,F,computer_science
50,178,Assoc,F,computer_science
50,180,Assoc,M,business
50,180,Assoc,M,history
50,181,Asst,M,business
50,181,Assoc,M,business
50,181,Assoc,F,business
50,181,Assoc,M,business
50,181,Full,M,business
50,181,Full,M,business
50,181,Full,F,business
50,181,Asst,M,history
50,181,Asst,M,history
50,181,Asst,F,history
50,181,Assoc,M,history
50,181,Full,M,history
50,181,Full,M,history
50,181,Full,M,history
50,181,Full,F,history
50,181,Full,M,history
50,182,Assoc,M,business
50,182,Full,M,business
50,182,Full,M,business
50,182,Assoc,M,history
50,183,Asst,M,history
50,183,Asst,M,history
50,183,Asst,F,history
50,183,Assoc,M,history
50,183,Assoc,F,history
50,184,Asst,F,history
50,184,Assoc,M,history
50,185,Full,F,history
50,191,Assoc,M,history
50,193,Asst,M,computer_science
50,193,Asst,F,history
50,193,Full,F,history
50,194,Asst,M,history
50,195,Asst,M,business
50,195,Asst,M,business
50,195,Asst,M,business
50,195,Full,M,computer_science
50,195,Full,M,computer_science
50,195,Asst,M,history
50,195,Assoc,M,history
50,195,Full,M,history
50,195,Full,F,history
50,197,Assoc,F,history
50,198,Asst,F,history
50,198,Full,M,history
50,198,Full,M,history
50,199,Assoc,F,history
50,200,Full,M,business
50,200,Full,F,computer_science
50,202,Asst,M,business
50,202,Asst,M,business
50,202,Asst,F,business
50,202,Asst,M,business
50,202,Asst,M,business
50,202,Asst,M,business
50,202,Asst,M,business
50,202,Asst,F,business
50,202,Asst,M,business
50,202,Asst,M,business
50,202,Asst,F,business
50,202,Asst,F,business
50,202,Asst,M,business
50,202,Assoc,F,business
50,202,Assoc,M,business
50,202,Assoc,M,business
50,202,Assoc,F,business
50,202,Assoc,M,business
50,202,Assoc,F,business
50,202,Assoc,M,business
50,202,Full,M,business
50,202,Full,M,business
50,202,Full,M,business
50,202,Full,M,business
50,202,Full,M,business
50,202,Full,M,business
50,202,Full,M,business
50,202,Full,M,business
50,202,Full,M,business
50,202,Full,M,business
50,202,Full,M,computer_science
50,202,Asst,F,history
50,202,Assoc,M,history
50,202,Full,M,history
50,202,Full,M,history
50,202,Full,F,history
50,202,Full,F,history
50,202,Full,M,history
50,202,Full,M,history
50,203,Full,M,business
50,203,Assoc,F,computer_science
50,203,Asst,M,history
50,203,Full,F,history
50,206,Asst,M,business
50,206,Assoc,M,business
50,206,Assoc,M,history
50,208,Full,M,business
50,208,Full,M,business
50,208,Assoc,M,history
50,209,Asst,M,business
50,209,Asst,M,business
50,209,Asst,M,business
50,209,Asst,M,business
50,209,Asst,F,business
50,209,Asst,F,business
50,209,Asst,M,business
50,209,Assoc,M,business
50,209,Full,M,business
50,209,Asst,F,history
50,209,Assoc,M,history
50,209,Full,F,history
50,209,Full,M,history
50,209,Full,M,history
50,212,Assoc,F,history
50,213,Full,M,history
50,214,Full,M,computer_science
50,215,Assoc,M,business
50,215,Full,F,business
50,215,Asst,F,history
50,219,Full,M,computer_science
50,219,Full,M,computer_science
50,221,Full,M,history
50,223,Assoc,F,business
50,223,Full,M,business
50,223,Full,M,business
50,223,Full,M,business
50,223,Full,M,business
50,223,Full,M,business
50,223,Full,M,business
50,223,Asst,F,computer_science
50,223,Assoc,M,history
50,223,Full,M,history
50,223,Full,F,history
50,223,Full,M,history
50,224,Asst,M,business
50,224,Full,M,history
50,224,Full,M,history
50,224,Full,M,history
50,227,Assoc,M,business
50,227,Asst,F,history
50,231,Full,M,business
50,231,Assoc,M,history
50,231,Assoc,M,history
50,231,Full,M,history
50,231,Full,M,history
50,231,Full,M,history
50,233,Assoc,M,business
50,234,Assoc,M,business
50,236,Asst,M,business
50,236,Assoc,M,business
50,236,Full,F,business
50,236,Full,M,computer_science
50,236,Asst,F,history
50,236,Assoc,M,history
50,236,Assoc,F,history
50,236,Full,M,history
50,236,Full,M,history
50,237,Assoc,M,history
50,237,Full,M,history
50,238,Assoc,M,history
50,238,Assoc,F,history
50,242,Asst,F,business
50,242,Asst,F,business
50,242,Assoc,M,business
50,242,Assoc,M,business
50,242,Full,M,business
50,242,Full,M,business
50,242,Full,F,business
50,242,Full,M,business
50,242,Full,M,business
50,242,Full,M,computer_science
50,242,Full,M,computer_science
50,242,Asst,M,history
50,242,Full,M,history
50,242,Full,M,history
51,51,Assoc,M,business
51,51,Full,M,business
52,52,Asst,F,business
52,52,Asst,M,business
52,52,Assoc,F,business
52,52,Assoc,M,history
52,52,Assoc,M,history
52,125,Assoc,M,history
52,213,Assoc,M,history
53,28,Assoc,M,computer_science
53,28,Assoc,M,computer_science
53,34,Assoc,F,computer_science
53,47,Assoc,M,computer_science
53,96,Full,M,computer_science
53,127,Asst,M,computer_science
53,188,Assoc,M,computer_science
53,193,Full,M,computer_science
53,196,Assoc,M,computer_science
53,210,Assoc,F,computer_science
54,54,Asst,M,history
54,54,Assoc,M,history
55,1,Asst,M,business
55,4,Asst,M,business
55,4,Assoc,M,business
55,4,Assoc,M,business
55,4,Full,M,business
55,4,Assoc,F,history
55,4,Full,F,history
55,5,Asst,M,history
55,6,Asst,M,business
55,6,Assoc,M,business
55,6,Assoc,F,business
55,6,Full,M,business
55,7,Asst,M,business
55,7,Assoc,M,business
55,7,Assoc,F,business
55,7,Full,M,business
55,8,Asst,M,business
55,8,Assoc,M,business
55,8,Assoc,F,business
55,8,Assoc,M,business
55,8,Full,M,business
55,8,Full,M,business
55,8,Full,F,business
55,8,Full,M,business
55,8,Full,M,business
55,9,Assoc,M,business
55,10,Assoc,M,business
55,13,Asst,M,business
55,13,Asst,F,business
55,13,Asst,M,business
55,13,Assoc,M,business
55,13,Full,M,business
55,13,Full,M,business
55,13,Full,M,business
55,14,Assoc,F,history
55,20,Full,M,computer_science
55,24,Full,M,business
55,30,Full,M,business
55,31,Full,F,history
55,31,Full,F,history
55,34,Assoc,M,business
55,34,Full,F,computer_science
55,36,Full,M,business
55,38,Asst,M,business
55,38,Assoc,M,business
55,42,Assoc,M,business
55,42,Full,M,business
55,42,Full,M,history
55,43,Asst,M,business
55,45,Full,F,business
55,46,Assoc,M,business
55,51,Assoc,M,business
55,51,Assoc,M,business
55,51,Full,M,business
55,52,Full,M,business
55,55,Asst,M,business
55,55,Assoc,M,business
55,55,Assoc,M,business
55,55,Assoc,F,business
55,55,Full,M,business
55,55,Full,F,business
55,55,Full,F,business
55,55,Full,M,business
55,55,Full,M,business
55,55,Full,M,business
55,55,Full,M,business
55,55,Full,M,business
55,55,Full,M,business
55,55,Asst,F,computer_science
55,55,Assoc,M,computer_science
55,55,Assoc,M,computer_science
55,55,Assoc,M,computer_science
55,55,Full,M,computer_science
55,56,Assoc,M,business
55,56,Assoc,M,business
55,56,Full,M,business
55,56,Full,M,history
55,63,Full,M,business
55,64,Assoc,M,history
55,65,Asst,M,history
55,69,Asst,M,business
55,69,Assoc,M,business
55,69,Assoc,M,business
55,69,Assoc,M,business
55,69,Full,M,business
55,69,Assoc,M,history
55,69,Full,M,history
55,70,Asst,M,business
55,70,Asst,M,business
55,70,Assoc,M,business
55,70,Assoc,M,business
55,70,Full,M,business
55,70,Asst,M,history
55,70,Asst,F,history
55,72,Full,F,history
55,72,Full,F,history
55,81,Asst,F,business
55,82,Asst,F,business
55,82,Full,M,business
55,84,Asst,F,business
55,84,Full,M,computer_science
55,86,Assoc,M,history
55,87,Full,M,business
55,87,Full,M,history
55,90,Full,M,business
55,90,Full,M,history
